Timestamp,CaseID,KontextUdalosti,Komponent,NazovUdalosti,Pôvod,SpojeneUdalosti
26.10.2020 23:39,ucitel01,Zadanie: Zadanie 1 - externisti,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
26.10.2020 23:40,ucitel01,Zadanie: Zadanie 1 - externisti,Zadanie,Tabuľka známok bola zobrazená,web,Zadanie - Tabuľka známok bola zobrazená
26.10.2020 23:40,ucitel01,Zadanie: Zadanie 1 - externisti,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
27.10.2020 10:23,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
27.10.2020 10:23,ucitel01,Stránka: Harmonogram,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
29.10.2020 0:29,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
29.10.2020 0:30,ucitel01,Anketa: Presun piatkovej prednasky,Anketa,Zobrazené moduly kurzu,web,Anketa - Zobrazené moduly kurzu
29.10.2020 0:30,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
29.10.2020 0:30,ucitel01,Zadanie: Prípady použitia,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
29.10.2020 0:30,ucitel01,Zadanie: Prípady použitia,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
29.10.2020 0:30,ucitel01,Zadanie: Doménový model,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
29.10.2020 0:30,ucitel01,Zadanie: Doménový model,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
29.10.2020 12:03,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
29.10.2020 12:04,ucitel01,Stránka: Harmonogram,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
29.10.2020 12:15,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
29.10.2020 12:15,ucitel01,Zadanie: Zadanie 1 - externisti,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
29.10.2020 12:15,ucitel01,Zadanie: Zadanie 1 - externisti,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
29.10.2020 12:15,ucitel01,Zadanie: Zadanie 2 - externisti,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
29.10.2020 12:15,ucitel01,Zadanie: Zadanie 2 - externisti,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
29.10.2020 12:15,ucitel01,Zadanie: Zadanie 2 - externisti,Zadanie,Tabuľka známok bola zobrazená,web,Zadanie - Tabuľka známok bola zobrazená
29.10.2020 16:19,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
29.10.2020 17:40,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
29.10.2020 17:57,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
29.10.2020 21:28,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
29.10.2020 21:28,ucitel01,Stránka: Harmonogram,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
30.10.2020 8:58,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
30.10.2020 8:59,ucitel01,Test: Priebežný test (EBAP),Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
30.10.2020 8:59,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
30.10.2020 9:45,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
30.10.2020 11:30,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
30.10.2020 11:32,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola vytvorená,web,Základný systém - Kategória otázok bola vytvorená
30.10.2020 11:32,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
30.10.2020 14:16,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
30.10.2020 14:16,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
30.10.2020 14:16,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola zobrazená,web,Základný systém - Otázka bola zobrazená
30.10.2020 14:17,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
30.10.2020 14:17,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
30.10.2020 14:18,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
31.10.2020 18:47,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
1.11.2020 14:05,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
1.11.2020 14:05,ucitel01,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
1.11.2020 14:05,ucitel01,Test: Test - externisti,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
1.11.2020 15:47,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
1.11.2020 15:47,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
1.11.2020 15:54,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola vytvorená,web,Základný systém - Otázka bola vytvorená
1.11.2020 15:54,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
1.11.2020 15:54,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola zobrazená,web,Základný systém - Otázka bola zobrazená
1.11.2020 15:55,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola aktualizovaná,web,Základný systém - Otázka bola aktualizovaná
1.11.2020 15:55,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
1.11.2020 15:55,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola zobrazená,web,Základný systém - Otázka bola zobrazená
1.11.2020 15:56,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
1.11.2020 15:56,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola aktualizovaná,web,Základný systém - Otázka bola aktualizovaná
1.11.2020 15:58,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola vytvorená,web,Základný systém - Otázka bola vytvorená
1.11.2020 15:59,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
1.11.2020 15:59,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola aktualizovaná,web,Základný systém - Otázka bola aktualizovaná
1.11.2020 15:59,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola zobrazená,web,Základný systém - Otázka bola zobrazená
1.11.2020 16:01,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
1.11.2020 16:01,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola vytvorená,web,Základný systém - Otázka bola vytvorená
1.11.2020 16:01,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola zobrazená,web,Základný systém - Otázka bola zobrazená
1.11.2020 16:02,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
1.11.2020 16:02,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola aktualizovaná,web,Základný systém - Otázka bola aktualizovaná
1.11.2020 16:02,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola zobrazená,web,Základný systém - Otázka bola zobrazená
1.11.2020 16:04,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
1.11.2020 16:04,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola vytvorená,web,Základný systém - Otázka bola vytvorená
1.11.2020 16:04,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola aktualizovaná,web,Základný systém - Otázka bola aktualizovaná
1.11.2020 16:05,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
1.11.2020 16:05,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola aktualizovaná,web,Základný systém - Otázka bola aktualizovaná
1.11.2020 16:07,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
1.11.2020 16:07,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola vytvorená,web,Základný systém - Otázka bola vytvorená
1.11.2020 16:07,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola aktualizovaná,web,Základný systém - Otázka bola aktualizovaná
1.11.2020 16:10,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
1.11.2020 16:10,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola vytvorená,web,Základný systém - Otázka bola vytvorená
1.11.2020 16:12,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola vytvorená,web,Základný systém - Otázka bola vytvorená
1.11.2020 16:12,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
1.11.2020 16:14,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
1.11.2020 16:14,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola vytvorená,web,Základný systém - Otázka bola vytvorená
1.11.2020 16:14,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola zobrazená,web,Základný systém - Otázka bola zobrazená
1.11.2020 16:15,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola zobrazená,web,Základný systém - Otázka bola zobrazená
1.11.2020 16:15,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
1.11.2020 16:18,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Položka známky bola aktualizovaná,web,Základný systém - Položka známky bola aktualizovaná
1.11.2020 16:18,ucitel01,Test: Priebežný test,Základný systém,Modul kurzu bol vytvorený,web,Základný systém - Modul kurzu bol vytvorený
1.11.2020 16:18,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Vytvorená položka známky,web,Základný systém - Vytvorená položka známky
1.11.2020 16:18,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Udalosť v kalendári bola vytvorená,web,Základný systém - Udalosť v kalendári bola vytvorená
1.11.2020 16:18,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
1.11.2020 16:18,ucitel01,Test: Priebežný test,Test,Zobrazená stránka úpravy testu,web,Test - Zobrazená stránka úpravy testu
1.11.2020 16:19,ucitel01,Test: Priebežný test,Test,Zobrazená stránka úpravy testu,web,Test - Zobrazená stránka úpravy testu
1.11.2020 16:19,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Otázka bola vytvorená,web,Základný systém - Otázka bola vytvorená
1.11.2020 16:19,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Položka známky bola aktualizovaná,web,Základný systém - Položka známky bola aktualizovaná
1.11.2020 16:19,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
1.11.2020 16:19,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
1.11.2020 16:19,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
1.11.2020 16:23,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kategória otázok bola zobrazená,web,Základný systém - Kategória otázok bola zobrazená
1.11.2020 16:23,ucitel01,Test: Priebežný test,Základný systém,Otázka bola zobrazená,web,Základný systém - Otázka bola zobrazená
1.11.2020 20:58,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
1.11.2020 20:58,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
2.11.2020 6:36,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
2.11.2020 9:24,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
2.11.2020 9:24,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
2.11.2020 9:26,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
2.11.2020 9:26,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
2.11.2020 9:27,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
2.11.2020 9:29,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
2.11.2020 9:30,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 8:57,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 8:58,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
3.11.2020 8:58,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 9:15,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
3.11.2020 9:16,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 9:21,ucitel01,Stránka: Postup inštalácie,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
3.11.2020 9:21,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 9:21,ucitel01,Súbor: sparxkeystoreservice install tutorial,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
3.11.2020 9:41,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 10:33,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 10:34,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 10:34,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
3.11.2020 10:34,ucitel01,Test: Priebežný test,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
3.11.2020 10:35,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
3.11.2020 10:44,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 10:45,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Položka známky bola aktualizovaná,web,Základný systém - Položka známky bola aktualizovaná
3.11.2020 10:45,ucitel01,Iné,Základný systém,Modul kurzu bol vytvorený,web,Základný systém - Modul kurzu bol vytvorený
3.11.2020 10:45,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Vytvorená položka známky,web,Základný systém - Vytvorená položka známky
3.11.2020 10:45,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Udalosť v kalendári bola vytvorená,web,Základný systém - Udalosť v kalendári bola vytvorená
3.11.2020 10:45,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 10:47,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 10:49,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 10:49,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
3.11.2020 10:49,ucitel01,Test: Priebežný test,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
3.11.2020 10:50,ucitel01,Test: Priebežný test,Test,Prehľad pokusu testu,web,Test - Prehľad pokusu testu
3.11.2020 10:53,ucitel01,Test: Priebežný test,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
3.11.2020 10:56,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 10:56,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
3.11.2020 10:56,ucitel01,Test: Priebežný test,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
3.11.2020 10:57,ucitel01,Test: Priebežný test,Test,Prehľad pokusu testu,web,Test - Prehľad pokusu testu
3.11.2020 10:57,ucitel01,Test: Priebežný test,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
3.11.2020 10:58,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
3.11.2020 10:58,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 10:59,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
3.11.2020 10:59,ucitel01,Test: Priebežný test,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
3.11.2020 11:00,ucitel01,Test: Priebežný test,Test,Prehľad pokusu testu,web,Test - Prehľad pokusu testu
3.11.2020 11:01,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 11:01,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
3.11.2020 11:01,ucitel01,Test: Priebežný test,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
3.11.2020 11:24,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 11:24,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
3.11.2020 11:24,ucitel01,Test: Priebežný test,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
3.11.2020 11:30,ucitel01,Test: Priebežný test,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
3.11.2020 11:37,ucitel01,Test: Priebežný test,Test,Prehľad pokusu testu,web,Test - Prehľad pokusu testu
3.11.2020 11:40,ucitel01,Test: Priebežný test,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
3.11.2020 11:42,ucitel01,Test: Priebežný test,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
3.11.2020 11:43,ucitel01,Test: Priebežný test,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
3.11.2020 11:43,ucitel01,Test: Priebežný test,Test,Prehľad pokusu testu,web,Test - Prehľad pokusu testu
3.11.2020 19:23,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 19:24,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 19:24,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
3.11.2020 19:24,ucitel01,Test: Priebežný test,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
3.11.2020 19:24,ucitel01,Test: Priebežný test,Test,Prehľad pokusu testu,web,Test - Prehľad pokusu testu
3.11.2020 19:26,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 19:27,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 19:28,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 19:29,ucitel01,Test: Priebežný test,Základný systém,Modul kurzu bol aktualizovaný,web,Základný systém - Modul kurzu bol aktualizovaný
3.11.2020 19:29,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Udalosť v kalendári bola aktualizovaná,web,Základný systém - Udalosť v kalendári bola aktualizovaná
3.11.2020 19:29,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
3.11.2020 19:29,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
4.11.2020 11:02,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
4.11.2020 11:02,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
4.11.2020 11:05,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
4.11.2020 11:05,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
4.11.2020 11:05,ucitel01,Test: Priebežný test,Test,Zobrazená správa o teste,web,Test - Zobrazená správa o teste
4.11.2020 11:09,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
4.11.2020 11:19,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
4.11.2020 11:19,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
4.11.2020 11:30,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
4.11.2020 11:30,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
4.11.2020 11:35,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
4.11.2020 11:35,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
4.11.2020 11:46,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
4.11.2020 11:46,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
4.11.2020 11:49,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
4.11.2020 11:49,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
4.11.2020 12:08,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
4.11.2020 12:08,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
4.11.2020 13:06,ucitel01,Kurz: Informačné systémy 20/21 (KI/IS),Základný systém,Kurz bol prehliadnutý,web,Základný systém - Kurz bol prehliadnutý
4.11.2020 13:06,ucitel01,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
