Timestamp,CaseID,KontextUdalosti,Komponent,NazovUdalosti,Pôvod,SpojeneUdalosti
11.11.2020 13:07,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
11.11.2020 13:07,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
12.11.2020 9:18,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
12.11.2020 9:18,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
12.11.2020 9:18,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
16.11.2020 11:56,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
16.11.2020 11:56,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
16.11.2020 11:57,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
16.11.2020 16:53,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
16.11.2020 16:53,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
16.11.2020 16:57,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
16.11.2020 16:57,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
16.11.2020 16:57,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
16.11.2020 16:58,student22,URL: Modeling Wireframes for Mobile Apps and Web Pages in EA,URL,Zobrazené moduly kurzu,web,URL - Zobrazené moduly kurzu
16.11.2020 17:01,student22,URL: Modeling Wireframes for Mobile Apps and Web Pages in EA,URL,Zobrazené moduly kurzu,web,URL - Zobrazené moduly kurzu
16.11.2020 17:29,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
16.11.2020 17:29,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
16.11.2020 17:29,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Bol zobrazený formulár pre riešenia zadania.,web,Zadanie - Bol zobrazený formulár pre riešenia zadania.
16.11.2020 17:30,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
16.11.2020 17:30,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
16.11.2020 17:30,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Zadanie bolo odoslané,web,Zadanie - Zadanie bolo odoslané
16.11.2020 17:30,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Používateľ prijal prehlásenie o odovzdanom zadaní.,web,Zadanie - Používateľ prijal prehlásenie o odovzdanom zadaní.
16.11.2020 17:30,student22,"Zadanie: Wireframe,Prototyp,Mockup",Súbory odovzdaných zadaní,Bolo vytvorené riešenie zadania.,web,Súbory odovzdaných zadaní - Bolo vytvorené riešenie zadania.
16.11.2020 17:30,student22,"Zadanie: Wireframe,Prototyp,Mockup",Súbory odovzdaných zadaní,Súbor bol nahraný,web,Súbory odovzdaných zadaní - Súbor bol nahraný
18.11.2020 12:19,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
18.11.2020 12:19,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
24.11.2020 10:59,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
24.11.2020 11:01,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
25.11.2020 21:29,student22,Adresár: Arlow - UML a unifikovaný proces vývoja aplikácií,Adresár,Zobrazené moduly kurzu,web,Adresár - Zobrazené moduly kurzu
27.11.2020 12:51,student22,Stránka: Podmienky pre dokumentáciu projektu,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
27.11.2020 12:51,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
27.11.2020 12:58,student22,Súbor: Mystery Shopping - Charakteristika a Zadanie projektu,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
1.12.2020 10:14,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
4.12.2020 0:08,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
4.12.2020 0:08,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
4.12.2020 0:14,student22,Zadanie: Prípady použitia,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
4.12.2020 0:14,student22,Zadanie: Prípady použitia,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
4.12.2020 0:15,student22,Zadanie: Doménový model,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
4.12.2020 0:15,student22,Zadanie: Doménový model,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
4.12.2020 0:15,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
4.12.2020 0:51,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
4.12.2020 0:52,student22,Stránka: Harmonogram,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
4.12.2020 0:52,student22,Fórum: Oznámenia,Fórum,Zobrazené moduly kurzu,web,Fórum - Zobrazené moduly kurzu
4.12.2020 0:52,student22,Stránka: Požiadavky na vedomosti pre skúškový test,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
4.12.2020 1:07,student22,Zadanie: Prípady použitia,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
4.12.2020 1:07,student22,Zadanie: Prípady použitia,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
7.12.2020 10:31,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
7.12.2020 10:31,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
7.12.2020 10:31,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
7.12.2020 10:31,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
7.12.2020 13:39,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
14.12.2020 13:52,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
17.12.2020 12:41,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
17.12.2020 12:54,student22,Súbor: Mystery Shopping - Charakteristika a Zadanie projektu,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
17.12.2020 13:20,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
17.12.2020 13:20,student22,"Zadanie: Wireframe,Prototyp,Mockup",Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
17.12.2020 15:16,student22,Súbor: Mystery Shopping - Charakteristika a Zadanie projektu,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
17.12.2020 15:16,student22,Stránka: Podmienky pre dokumentáciu projektu,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
17.12.2020 22:34,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
18.12.2020 14:19,student22,Súbor: Mystery Shopping - Charakteristika a Zadanie projektu,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
20.12.2020 15:25,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
20.12.2020 16:21,student22,Stránka: Podmienky pre dokumentáciu projektu,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
20.12.2020 17:15,student22,Súbor: Mystery Shopping - Charakteristika a Zadanie projektu,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
20.12.2020 19:22,student22,Súbor: Mystery Shopping - Charakteristika a Zadanie projektu,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
20.12.2020 19:22,student22,Stránka: Podmienky pre dokumentáciu projektu,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
20.12.2020 20:32,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
20.12.2020 20:33,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
20.12.2020 20:33,student22,Workshop: Odovzdanie projektu,Workshop,Práca bola odovzdaná.,web,Workshop - Práca bola odovzdaná.
20.12.2020 20:33,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok aktualizovaný,web,Workshop - Príspevok aktualizovaný
20.12.2020 20:33,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok vytvorený,web,Workshop - Príspevok vytvorený
20.12.2020 21:01,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
20.12.2020 21:01,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
20.12.2020 21:11,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
20.12.2020 21:11,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
22.12.2020 14:39,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
2.1.2021 13:09,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
4.1.2021 16:30,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
4.1.2021 16:31,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
4.1.2021 16:35,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
4.1.2021 17:14,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok hodnotený,web,Workshop - Príspevok hodnotený
4.1.2021 17:14,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
4.1.2021 17:14,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
4.1.2021 17:17,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
4.1.2021 17:17,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok znovu hodnotený,web,Workshop - Príspevok znovu hodnotený
4.1.2021 17:17,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
4.1.2021 17:20,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
4.1.2021 17:20,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok znovu hodnotený,web,Workshop - Príspevok znovu hodnotený
4.1.2021 17:20,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
5.1.2021 17:11,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
5.1.2021 17:12,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
5.1.2021 17:20,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
5.1.2021 17:20,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok hodnotený,web,Workshop - Príspevok hodnotený
5.1.2021 17:20,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
5.1.2021 17:41,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
8.1.2021 18:59,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
11.1.2021 7:41,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
11.1.2021 9:49,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
11.1.2021 13:02,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
11.1.2021 13:03,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
11.1.2021 13:56,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
11.1.2021 20:12,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
11.1.2021 20:12,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
12.1.2021 0:39,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
12.1.2021 0:39,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
12.1.2021 0:39,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
12.1.2021 16:33,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
12.1.2021 16:35,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
12.1.2021 18:10,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
12.1.2021 18:10,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
12.1.2021 19:30,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
12.1.2021 19:30,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
12.1.2021 19:35,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
12.1.2021 19:35,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
12.1.2021 19:39,student22,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
26.1.2021 21:14,student22,Test: Test v Secure Exam Browser,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
26.1.2021 21:14,student22,Test: Test v Secure Exam Browser,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
26.1.2021 21:14,student22,Test: Test v Secure Exam Browser,Test,Zahájený pokus,web,Test - Zahájený pokus
26.1.2021 21:15,student22,Test: Test v Secure Exam Browser,Test,Zobrazený súhrn pokusov testu,web,Test - Zobrazený súhrn pokusov testu
26.1.2021 21:15,student22,Test: Test v Secure Exam Browser,Test,Odoslaný pokus testu,web,Test - Odoslaný pokus testu
26.1.2021 21:15,student22,Test: Test v Secure Exam Browser,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
27.1.2021 9:23,student22,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
28.1.2021 12:44,student22,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
28.1.2021 12:44,student22,Stránka: Požiadavky na vedomosti pre skúškový test,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
28.1.2021 14:40,student22,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
28.1.2021 14:40,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:40,student22,Test: Záverečný teoretický test,Test,Zahájený pokus,web,Test - Zahájený pokus
28.1.2021 14:41,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:42,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:43,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:44,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:45,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:46,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:47,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:48,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:49,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:50,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:51,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:52,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:53,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:54,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:55,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:56,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:57,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:58,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 14:59,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
28.1.2021 15:00,student22,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
28.1.2021 15:00,student22,Test: Záverečný teoretický test,Test,Odoslaný pokus testu,web,Test - Odoslaný pokus testu
28.1.2021 17:17,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
28.1.2021 17:17,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
1.2.2021 21:50,student22,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
2.2.2021 8:57,student22,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
2.2.2021 8:58,student22,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
2.2.2021 8:59,student22,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
2.2.2021 9:00,student22,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
2.2.2021 9:01,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:01,student22,Test: Záverečný teoretický test,Test,Zahájený pokus,web,Test - Zahájený pokus
2.2.2021 9:02,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:03,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:04,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:05,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:06,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:07,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:08,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:09,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:10,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:11,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:12,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:13,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:14,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:15,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:16,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:17,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:18,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:19,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:20,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:21,student22,Test: Záverečný teoretický test,Test,Zobrazený pokus testu,web,Test - Zobrazený pokus testu
2.2.2021 9:21,student22,Test: Záverečný teoretický test,Test,Odoslaný pokus testu,web,Test - Odoslaný pokus testu
2.2.2021 9:21,student22,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
2.2.2021 9:32,student22,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
2.2.2021 11:14,student22,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
18.1.2022 21:14,student22,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
18.1.2022 21:16,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
30.11.2022 16:41,student22,Workshop: Odovzdanie projektu,Workshop,Zobrazené moduly kurzu,web,Workshop - Zobrazené moduly kurzu
30.11.2022 16:42,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
30.11.2022 17:18,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
30.11.2022 17:19,student22,Workshop: Odovzdanie projektu,Workshop,Príspevok prezeraný,web,Workshop - Príspevok prezeraný
1.2.2023 18:24,student22,Adresár: Arlow - UML a unifikovaný proces vývoja aplikácií,Adresár,Zobrazené moduly kurzu,web,Adresár - Zobrazené moduly kurzu
1.2.2023 18:24,student22,Súbor: Martin Fowler - UML Distilled,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
1.2.2023 18:47,student22,Test: Záverečný teoretický test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
1.2.2023 18:47,student22,Stránka: Požiadavky na vedomosti pre skúškový test,Stránka,Zobrazené moduly kurzu,web,Stránka - Zobrazené moduly kurzu
1.2.2023 18:47,student22,Test: a,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
1.2.2023 18:47,student22,Zadanie: Ústna odpoveď,Zadanie,Zobrazené moduly kurzu,web,Zadanie - Zobrazené moduly kurzu
1.2.2023 18:47,student22,Zadanie: Ústna odpoveď,Zadanie,Bol zobrazený stav riešenia zadania.,web,Zadanie - Bol zobrazený stav riešenia zadania.
1.2.2023 18:47,student22,Zadanie: Ústna odpoveď,Zadanie,Komentár bol zobrazený,web,Zadanie - Komentár bol zobrazený
1.2.2023 18:48,student22,Adresár: Arlow - UML a unifikovaný proces vývoja aplikácií,Adresár,Zobrazené moduly kurzu,web,Adresár - Zobrazené moduly kurzu
1.2.2023 18:50,student22,URL: SCRUM - prehľadný úvod,URL,Zobrazené moduly kurzu,web,URL - Zobrazené moduly kurzu
1.2.2023 18:51,student22,Súbor: Doménový model UML,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
1.2.2023 18:51,student22,Súbor: Príklady diagramov tried - Doménové modely,Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
1.2.2023 18:53,student22,"Súbor: Rábová, Drlík: Podnikové informačné systémy, architektúra a vývoj. (Text k prednáškam)",Zdroj,Zobrazené moduly kurzu,web,Zdroj - Zobrazené moduly kurzu
1.2.2023 18:54,student22,Adresár: Arlow - UML a unifikovaný proces vývoja aplikácií,Adresár,Zobrazené moduly kurzu,web,Adresár - Zobrazené moduly kurzu
1.2.2023 18:54,student22,Test: Priebežný test,Test,Zobrazené moduly kurzu,web,Test - Zobrazené moduly kurzu
