CaseID,Activity,Timestamp
student17,Zobrazené moduly kurzu,10.1.2021 12:46
student17,Odpoveď odoslaná,10.1.2021 12:50
student17,Kurz bol prehliadnutý,10.1.2021 12:50
student17,Kurz bol prehliadnutý,12.1.2021 1:06
student17,Zobrazené moduly kurzu,12.1.2021 1:06
student17,Kurz bol prehliadnutý,12.1.2021 19:33
student17,Zobrazené moduly kurzu,12.1.2021 19:33
student17,Príspevok prezeraný,12.1.2021 19:36
student17,Príspevok prezeraný,12.1.2021 19:41
student17,Kurz bol prehliadnutý,12.1.2021 23:56
student17,Štatistika hodnotenia používateľa zobrazená,12.1.2021 23:56
student17,Kurz bol prehliadnutý,13.1.2021 17:17
student17,Zobrazené moduly kurzu,13.1.2021 17:17
student17,Prístup k testu bol zablokovaný,13.1.2021 17:18
student17,Zobrazené moduly kurzu,13.1.2021 17:18
student17,Kurz bol prehliadnutý,13.1.2021 18:06
student17,Aktualizované nastavenie splnenie aktivity kurzu,13.1.2021 18:08
student17,Zobrazené moduly kurzu,13.1.2021 18:08
student17,Kurz bol prehliadnutý,13.1.2021 22:29
student17,Prístup k testu bol zablokovaný,13.1.2021 22:29
student17,Zobrazené moduly kurzu,13.1.2021 22:29
student17,Kurz bol prehliadnutý,14.1.2021 9:12
student17,Zobrazené moduly kurzu,14.1.2021 9:47
student17,Zobrazený používateľský profil,14.1.2021 9:47
student17,Príspevok prezeraný,14.1.2021 9:47
student17,Kurz bol prehliadnutý,14.1.2021 9:48
student17,Zobrazené moduly kurzu,14.1.2021 9:48
student17,Zobrazené moduly kurzu,14.1.2021 9:48
student17,Zobrazené moduly kurzu,14.1.2021 9:49
student17,Zobrazené moduly kurzu,14.1.2021 9:55
student17,Zobrazený pokus testu,14.1.2021 9:56
student17,Zahájený pokus,14.1.2021 9:56
student17,Zobrazený pokus testu,14.1.2021 9:57
student17,Zobrazený pokus testu,14.1.2021 9:58
student17,Zobrazený pokus testu,14.1.2021 9:59
student17,Zobrazený pokus testu,14.1.2021 10:00
student17,Zobrazený pokus testu,14.1.2021 10:01
student17,Zobrazený pokus testu,14.1.2021 10:02
student17,Zobrazený pokus testu,14.1.2021 10:03
student17,Zobrazený pokus testu,14.1.2021 10:04
student17,Zobrazený pokus testu,14.1.2021 10:05
student17,Zobrazený pokus testu,14.1.2021 10:06
student17,Zobrazený pokus testu,14.1.2021 10:07
student17,Zobrazený pokus testu,14.1.2021 10:08
student17,Zobrazený pokus testu,14.1.2021 10:09
student17,Zobrazený pokus testu,14.1.2021 10:10
student17,Zobrazený pokus testu,14.1.2021 10:11
student17,Zobrazený pokus testu,14.1.2021 10:12
student17,Zobrazený pokus testu,14.1.2021 10:13
student17,Zobrazený pokus testu,14.1.2021 10:14
student17,Zobrazený pokus testu,14.1.2021 10:15
student17,Zobrazený súhrn pokusov testu,14.1.2021 10:16
student17,Zobrazené moduly kurzu,14.1.2021 10:16
student17,Odoslaný pokus testu,14.1.2021 10:16
student17,Používateľ bol oznámkovaný,14.1.2021 10:16
student17,Aktualizované nastavenie splnenie aktivity kurzu,14.1.2021 10:16
student17,Kurz bol prehliadnutý,14.1.2021 10:17
student17,Zobrazené moduly kurzu,14.1.2021 10:18
student17,Kurz bol prehliadnutý,14.1.2021 10:18
student17,Prístup k testu bol zablokovaný,14.1.2021 10:18
student17,Zobrazené moduly kurzu,14.1.2021 10:18
student17,Kurz bol prehliadnutý,14.1.2021 11:35
student17,Bol zobrazený stav riešenia zadania.,14.1.2021 11:35
student17,Komentár bol zobrazený,14.1.2021 11:35
student17,Zobrazené moduly kurzu,14.1.2021 11:35
student17,Štatistika hodnotenia používateľa zobrazená,14.1.2021 11:37
student17,Kurz bol prehliadnutý,14.1.2021 11:40
student17,Štatistika hodnotenia používateľa zobrazená,14.1.2021 11:41
student17,Kurz bol prehliadnutý,14.1.2021 11:45
student17,Kurz bol prehliadnutý,20.1.2021 15:21
student17,Prístup k testu bol zablokovaný,20.1.2021 15:21
student17,Zobrazené moduly kurzu,20.1.2021 15:21
student17,Kurz bol prehliadnutý,28.1.2021 9:10
student17,Štatistika hodnotenia používateľa zobrazená,28.1.2021 9:10
student17,Kurz bol prehliadnutý,28.1.2021 13:12
student17,Zobrazené moduly kurzu,28.1.2021 13:12
student18,Kurz bol prehliadnutý,10.10.2020 7:33
student18,Člen skupiny bol pridaný,10.10.2020 7:33
student18,Rola priradená,10.10.2020 7:33
student18,Používateľ bol zapísaný do kurzu,10.10.2020 7:33
student18,Bol zobrazený stav riešenia zadania.,10.10.2020 7:34
student18,Zobrazené moduly kurzu,10.10.2020 7:34
student18,Kurz bol prehliadnutý,10.10.2020 7:36
student18,Kurz bol prehliadnutý,10.10.2020 7:49
student18,Kurz bol prehliadnutý,10.10.2020 10:59
student18,Zobrazené moduly kurzu,10.10.2020 10:59
student18,Bol zobrazený stav riešenia zadania.,10.10.2020 10:59
student18,Kurz bol prehliadnutý,11.10.2020 19:44
student18,Bol zobrazený stav riešenia zadania.,11.10.2020 19:55
student18,Zobrazené moduly kurzu,11.10.2020 19:55
student18,Bol zobrazený formulár pre riešenia zadania.,11.10.2020 19:56
student18,Zobrazené moduly kurzu,11.10.2020 19:56
student18,Bol zobrazený stav riešenia zadania.,11.10.2020 19:57
student18,Zobrazené moduly kurzu,11.10.2020 19:57
student18,Zadanie bolo odoslané,11.10.2020 19:57
student18,Bolo vytvorené riešenie zadania.,11.10.2020 19:57
student18,Súbor bol nahraný,11.10.2020 19:57
student18,Kurz bol prehliadnutý,21.10.2020 13:41
student18,Aktualizované nastavenie splnenie aktivity kurzu,21.10.2020 13:41
student18,Zobrazené moduly kurzu,21.10.2020 13:41
student18,Zobrazené moduly kurzu,21.10.2020 13:43
student18,Kurz bol prehliadnutý,21.10.2020 13:43
student18,Bol zobrazený stav riešenia zadania.,21.10.2020 13:43
student18,Zobrazené moduly kurzu,21.10.2020 13:43
student18,Zobrazené moduly kurzu,21.10.2020 13:43
student18,Bol zobrazený stav riešenia zadania.,21.10.2020 13:44
student18,Zobrazené moduly kurzu,21.10.2020 13:44
student18,Kurz bol prehliadnutý,22.10.2020 17:12
student18,Zobrazené moduly kurzu,22.10.2020 17:13
student18,Zobrazené moduly kurzu,22.10.2020 17:41
student18,Aktualizované nastavenie splnenie aktivity kurzu,22.10.2020 17:42
student18,Zobrazené moduly kurzu,22.10.2020 17:42
student18,Bol zobrazený stav riešenia zadania.,22.10.2020 17:47
student18,Zobrazené moduly kurzu,22.10.2020 17:47
student18,Kurz bol prehliadnutý,22.10.2020 17:47
student18,Bol zobrazený stav riešenia zadania.,22.10.2020 17:47
student18,Zobrazené moduly kurzu,22.10.2020 17:47
student18,Kurz bol prehliadnutý,22.10.2020 17:51
student18,Zobrazené moduly kurzu,22.10.2020 17:51
student18,Bol zobrazený stav riešenia zadania.,22.10.2020 17:54
student18,Zobrazené moduly kurzu,22.10.2020 17:54
student18,Kurz bol prehliadnutý,24.10.2020 11:20
student18,Aktualizované nastavenie splnenie aktivity kurzu,24.10.2020 12:20
student18,Zobrazené moduly kurzu,24.10.2020 12:20
student18,Kurz bol prehliadnutý,24.10.2020 12:21
student18,Zobrazené moduly kurzu,24.10.2020 12:21
student18,Zobrazené moduly kurzu,24.10.2020 12:21
student18,Kurz bol prehliadnutý,24.10.2020 12:25
student18,Zobrazené moduly kurzu,24.10.2020 12:26
student18,Zobrazené moduly kurzu,24.10.2020 12:26
student18,Zobrazené moduly kurzu,24.10.2020 12:27
student18,Zobrazené moduly kurzu,24.10.2020 12:27
student18,Zobrazené moduly kurzu,24.10.2020 12:27
student18,Zobrazené moduly kurzu,24.10.2020 12:34
student18,Kurz bol prehliadnutý,24.10.2020 14:17
student18,Bol zobrazený stav riešenia zadania.,24.10.2020 14:17
student18,Zobrazené moduly kurzu,24.10.2020 14:17
student18,Zobrazené moduly kurzu,24.10.2020 14:18
student18,Bol zobrazený formulár pre riešenia zadania.,24.10.2020 14:18
student18,Bol zobrazený stav riešenia zadania.,24.10.2020 14:18
student18,Zadanie bolo odoslané,24.10.2020 14:18
student18,Bolo vytvorené riešenie zadania.,24.10.2020 14:18
student18,Súbor bol nahraný,24.10.2020 14:18
student18,Kurz bol prehliadnutý,7.11.2020 8:07
student18,Zobrazené moduly kurzu,7.11.2020 8:07
student18,Zobrazené moduly kurzu,7.11.2020 8:10
student18,Bol zobrazený stav riešenia zadania.,7.11.2020 8:54
student18,Zobrazené moduly kurzu,7.11.2020 8:54
student18,Kurz bol prehliadnutý,7.11.2020 8:58
student18,Bol zobrazený stav riešenia zadania.,7.11.2020 8:58
student18,Zobrazené moduly kurzu,7.11.2020 8:58
student18,Bol zobrazený stav riešenia zadania.,7.11.2020 8:58
student18,Zobrazené moduly kurzu,7.11.2020 8:58
student18,Bol zobrazený stav riešenia zadania.,7.11.2020 8:58
student18,Zobrazené moduly kurzu,7.11.2020 8:58
student18,Kurz bol prehliadnutý,7.11.2020 12:30
student18,Bol zobrazený stav riešenia zadania.,7.11.2020 12:30
student18,Zobrazené moduly kurzu,7.11.2020 12:30
student18,Bol zobrazený formulár pre riešenia zadania.,7.11.2020 13:38
student18,Zobrazené moduly kurzu,7.11.2020 13:38
student18,Zobrazené moduly kurzu,7.11.2020 13:40
student18,Zadanie bolo odoslané,7.11.2020 13:40
student18,Používateľ prijal prehlásenie o odovzdanom zadaní.,7.11.2020 13:40
student18,Aktualizované nastavenie splnenie aktivity kurzu,7.11.2020 13:40
student18,Bolo vytvorené riešenie zadania.,7.11.2020 13:40
student18,Súbor bol nahraný,7.11.2020 13:40
student18,Bol zobrazený stav riešenia zadania.,7.11.2020 13:40
student18,Kurz bol prehliadnutý,10.11.2020 14:00
student18,Zobrazené moduly kurzu,10.11.2020 14:00
student18,Kurz bol prehliadnutý,12.11.2020 17:37
student18,Zobrazené moduly kurzu,12.11.2020 17:37
student18,Kurz bol prehliadnutý,16.11.2020 13:47
student18,Zobrazené moduly kurzu,16.11.2020 13:47
student18,Bol zobrazený stav riešenia zadania.,16.11.2020 13:47
student18,Aktualizované nastavenie splnenie aktivity kurzu,16.11.2020 13:48
student18,Zobrazené moduly kurzu,16.11.2020 13:48
student18,Kurz bol prehliadnutý,16.11.2020 13:48
student18,Zobrazené moduly kurzu,16.11.2020 13:48
student18,Zobrazené moduly kurzu,16.11.2020 13:49
student18,Kurz bol prehliadnutý,16.11.2020 13:49
student18,Aktualizované nastavenie splnenie aktivity kurzu,16.11.2020 13:49
student18,Zobrazené moduly kurzu,16.11.2020 13:49
student18,Kurz bol prehliadnutý,16.11.2020 15:15
student18,Zobrazené moduly kurzu,16.11.2020 15:15
student18,Zobrazené moduly kurzu,16.11.2020 15:15
student18,Kurz bol prehliadnutý,16.11.2020 17:15
student18,Zobrazené moduly kurzu,16.11.2020 17:18
student18,Kurz bol prehliadnutý,16.11.2020 17:40
student18,Zobrazené moduly kurzu,16.11.2020 17:40
student18,Kurz bol prehliadnutý,16.11.2020 17:41
student18,Zobrazené moduly kurzu,16.11.2020 17:41
student18,Zobrazené moduly kurzu,16.11.2020 17:41
student18,Zobrazené moduly kurzu,16.11.2020 17:42
student18,Kurz bol prehliadnutý,16.11.2020 17:42
student18,Zobrazené moduly kurzu,16.11.2020 17:42
student18,Kurz bol prehliadnutý,16.11.2020 17:43
student18,Zobrazené moduly kurzu,16.11.2020 17:43
student18,Zobrazené moduly kurzu,16.11.2020 17:43
student18,Zobrazené moduly kurzu,16.11.2020 17:44
student18,Zobrazené moduly kurzu,16.11.2020 17:44
student18,Zobrazené moduly kurzu,16.11.2020 17:44
student18,Zobrazené moduly kurzu,16.11.2020 17:45
student18,Kurz bol prehliadnutý,18.11.2020 13:16
student18,Zobrazené moduly kurzu,18.11.2020 13:16
student18,Kurz bol prehliadnutý,20.11.2020 13:51
student18,Zobrazené moduly kurzu,20.11.2020 13:52
student18,Zobrazené moduly kurzu,20.11.2020 13:52
student18,Zobrazené moduly kurzu,20.11.2020 13:52
student18,Zobrazené moduly kurzu,20.11.2020 14:06
student18,Kurz bol prehliadnutý,20.11.2020 14:07
student18,Zobrazené moduly kurzu,20.11.2020 14:07
student18,Zobrazené moduly kurzu,20.11.2020 14:07
student18,Kurz bol prehliadnutý,21.11.2020 7:52
student18,Zobrazené moduly kurzu,21.11.2020 7:53
student18,Kurz bol prehliadnutý,21.11.2020 7:55
student18,Zobrazené moduly kurzu,21.11.2020 7:55
student18,Zobrazené moduly kurzu,21.11.2020 8:45
student18,Zobrazené moduly kurzu,21.11.2020 8:45
student18,Zobrazené moduly kurzu,21.11.2020 8:57
student18,Zahájený pokus,21.11.2020 8:57
student18,Zobrazený pokus testu,21.11.2020 8:57
student18,Zobrazený pokus testu,21.11.2020 8:58
student18,Zobrazený pokus testu,21.11.2020 8:59
student18,Zobrazený pokus testu,21.11.2020 9:00
student18,Zobrazený pokus testu,21.11.2020 9:01
student18,Zobrazený pokus testu,21.11.2020 9:02
student18,Zobrazený pokus testu,21.11.2020 9:03
student18,Zobrazený pokus testu,21.11.2020 9:05
student18,Zobrazený pokus testu,21.11.2020 9:06
student18,Zobrazený pokus testu,21.11.2020 9:07
student18,Zobrazený pokus testu,21.11.2020 9:08
student18,Zobrazený pokus testu,21.11.2020 9:09
student18,Zobrazený pokus testu,21.11.2020 9:12
student18,Zobrazený pokus testu,21.11.2020 9:13
student18,Zobrazený pokus testu,21.11.2020 9:14
student18,Zobrazený pokus testu,21.11.2020 9:15
student18,Zobrazený pokus testu,21.11.2020 9:16
student18,Zobrazený pokus testu,21.11.2020 9:17
student18,Zobrazený pokus testu,21.11.2020 9:18
student18,Zobrazený pokus testu,21.11.2020 9:19
student18,Zobrazený pokus testu,21.11.2020 9:20
student18,Zobrazený pokus testu,21.11.2020 9:21
student18,Zobrazený pokus testu,21.11.2020 9:24
student18,Zobrazený pokus testu,21.11.2020 9:26
student18,Zobrazený pokus testu,21.11.2020 9:28
student18,Zobrazený pokus testu,21.11.2020 9:30
student18,Zobrazený pokus testu,21.11.2020 9:33
student18,Zobrazený pokus testu,21.11.2020 9:34
student18,Zobrazený pokus testu,21.11.2020 9:36
student18,Používateľ bol oznámkovaný,21.11.2020 9:37
student18,Odoslaný pokus testu,21.11.2020 9:37
student18,Zobrazené moduly kurzu,21.11.2020 9:37
student18,Kurz bol prehliadnutý,21.11.2020 9:45
student18,Bol zobrazený stav riešenia zadania.,21.11.2020 9:45
student18,Zobrazené moduly kurzu,21.11.2020 9:45
student18,Kurz bol prehliadnutý,21.11.2020 15:27
student18,Zobrazené moduly kurzu,21.11.2020 15:27
student18,Kurz bol prehliadnutý,22.11.2020 8:12
student18,Bol zobrazený stav riešenia zadania.,22.11.2020 8:13
student18,Zobrazené moduly kurzu,22.11.2020 8:13
student18,Kurz bol prehliadnutý,22.11.2020 8:13
student18,Zobrazené moduly kurzu,22.11.2020 8:13
student18,Kurz bol prehliadnutý,23.11.2020 14:39
student18,Bol zobrazený stav riešenia zadania.,23.11.2020 14:40
student18,Zobrazené moduly kurzu,23.11.2020 14:40
student18,Kurz bol prehliadnutý,27.11.2020 15:40
student18,Bol zobrazený stav riešenia zadania.,27.11.2020 15:41
student18,Zobrazené moduly kurzu,27.11.2020 15:41
student18,Zobrazené moduly kurzu,27.11.2020 15:41
student18,Zobrazené moduly kurzu,27.11.2020 15:42
student18,Zobrazené moduly kurzu,27.11.2020 15:43
student18,Kurz bol prehliadnutý,22.1.2021 14:40
student18,Bol zobrazený stav riešenia zadania.,22.1.2021 14:40
student18,Zobrazené moduly kurzu,22.1.2021 14:40
student18,Zobrazené moduly kurzu,22.1.2021 14:41
student18,Kurz bol prehliadnutý,22.1.2021 14:41
student19,Člen skupiny bol pridaný,10.10.2020 7:58
student19,Rola priradená,10.10.2020 7:58
student19,Používateľ bol zapísaný do kurzu,10.10.2020 7:58
student19,Kurz bol prehliadnutý,10.10.2020 7:58
student19,Bol zobrazený stav riešenia zadania.,10.10.2020 7:59
student19,Zobrazené moduly kurzu,10.10.2020 7:59
student19,Kurz bol prehliadnutý,10.10.2020 7:59
student19,Zobrazené moduly kurzu,10.10.2020 8:01
student19,Kurz bol prehliadnutý,10.10.2020 8:01
student19,Zobrazené moduly kurzu,10.10.2020 8:01
student19,Bol zobrazený stav riešenia zadania.,10.10.2020 8:01
student19,Kurz bol prehliadnutý,10.10.2020 8:02
student19,Kurz bol prehliadnutý,10.10.2020 8:35
student19,Zobrazené moduly kurzu,10.10.2020 8:36
student19,Kurz bol prehliadnutý,10.10.2020 8:36
student19,Bol zobrazený stav riešenia zadania.,22.10.2020 17:12
student19,Zobrazené moduly kurzu,22.10.2020 17:12
student19,Kurz bol prehliadnutý,22.10.2020 17:12
student20,Kurz bol prehliadnutý,30.9.2020 13:01
student20,Člen skupiny bol pridaný,30.9.2020 13:01
student20,Rola priradená,30.9.2020 13:01
student20,Používateľ bol zapísaný do kurzu,30.9.2020 13:01
student20,Kurz bol prehliadnutý,7.10.2020 8:22
student20,Zobrazené moduly kurzu,7.10.2020 8:22
student20,Kurz bol prehliadnutý,7.10.2020 8:23
student20,Zobrazené moduly kurzu,7.10.2020 8:23
student20,Zobrazené moduly kurzu,7.10.2020 8:24
student20,Kurz bol prehliadnutý,7.10.2020 8:24
student20,Zobrazené moduly kurzu,7.10.2020 8:24
student20,Zobrazené moduly kurzu,7.10.2020 8:25
student20,Kurz bol prehliadnutý,7.10.2020 8:25
student20,Zobrazené moduly kurzu,7.10.2020 8:25
student20,Zobrazené moduly kurzu,7.10.2020 8:25
student20,Aktualizované nastavenie splnenie aktivity kurzu,7.10.2020 8:25
student20,Zobrazené moduly kurzu,7.10.2020 8:25
student20,Zobrazené moduly kurzu,7.10.2020 8:33
student20,Aktualizované nastavenie splnenie aktivity kurzu,7.10.2020 8:33
student20,Zobrazené moduly kurzu,7.10.2020 8:33
student20,Bol zobrazený stav riešenia zadania.,7.10.2020 8:34
student20,Zobrazené moduly kurzu,7.10.2020 8:34
student20,Kurz bol prehliadnutý,7.10.2020 8:35
student20,Zobrazené moduly kurzu,7.10.2020 8:35
student20,Kurz bol prehliadnutý,7.10.2020 9:19
student20,Aktualizované nastavenie splnenie aktivity kurzu,7.10.2020 9:36
student20,Zobrazené moduly kurzu,7.10.2020 9:36
student20,Kurz bol prehliadnutý,7.10.2020 9:36
student20,Zobrazené moduly kurzu,7.10.2020 9:37
student20,Kurz bol prehliadnutý,7.10.2020 10:03
student20,Zobrazené moduly kurzu,7.10.2020 10:16
student20,Kurz bol prehliadnutý,13.10.2020 12:15
student20,Bol zobrazený stav riešenia zadania.,13.10.2020 12:15
student20,Zobrazené moduly kurzu,13.10.2020 12:15
student20,Bol zobrazený formulár pre riešenia zadania.,13.10.2020 12:15
student20,Zadanie bolo odoslané,13.10.2020 12:15
student20,Používateľ prijal prehlásenie o odovzdanom zadaní.,13.10.2020 12:15
student20,Aktualizované nastavenie splnenie aktivity kurzu,13.10.2020 12:15
student20,Bolo vytvorené riešenie zadania.,13.10.2020 12:15
student20,Súbor bol nahraný,13.10.2020 12:15
student20,Bol zobrazený stav riešenia zadania.,13.10.2020 12:16
student20,Zobrazené moduly kurzu,14.10.2020 20:48
student20,Kurz bol prehliadnutý,14.10.2020 20:48
student20,Zobrazené moduly kurzu,15.10.2020 18:02
student20,Kurz bol prehliadnutý,15.10.2020 18:03
student20,Zobrazené moduly kurzu,20.10.2020 11:38
student20,Bol zobrazený formulár pre riešenia zadania.,20.10.2020 11:38
student20,Bol zobrazený stav riešenia zadania.,20.10.2020 11:38
student20,Kurz bol prehliadnutý,20.10.2020 11:38
student20,Zobrazené moduly kurzu,20.10.2020 11:38
student20,Bol zobrazený stav riešenia zadania.,20.10.2020 11:39
student20,Zobrazené moduly kurzu,20.10.2020 11:39
student20,Bol zobrazený formulár pre riešenia zadania.,20.10.2020 12:10
student20,Zobrazené moduly kurzu,20.10.2020 12:10
student20,Bol zobrazený stav riešenia zadania.,20.10.2020 12:10
student20,Zadanie bolo odoslané,20.10.2020 12:10
student20,Používateľ prijal prehlásenie o odovzdanom zadaní.,20.10.2020 12:10
student20,Aktualizované nastavenie splnenie aktivity kurzu,20.10.2020 12:10
student20,Bolo vytvorené riešenie zadania.,20.10.2020 12:10
student20,Súbor bol nahraný,20.10.2020 12:10
student20,Zobrazené moduly kurzu,2.11.2020 16:57
student20,Zobrazené moduly kurzu,3.11.2020 8:54
student20,Kurz bol prehliadnutý,3.11.2020 8:55
student20,Zobrazené moduly kurzu,3.11.2020 8:55
student20,Zobrazené moduly kurzu,3.11.2020 9:19
student20,Zobrazený pokus testu,3.11.2020 9:19
student20,Zahájený pokus,3.11.2020 9:19
student20,Zobrazený súhrn pokusov testu,3.11.2020 10:59
student20,Zobrazené moduly kurzu,3.11.2020 10:59
student20,Odoslaný pokus testu,3.11.2020 10:59
student20,Zobrazené moduly kurzu,3.11.2020 11:00
student20,Zobrazené moduly kurzu,3.11.2020 11:05
student20,Zobrazené moduly kurzu,9.11.2020 3:16
student20,Kurz bol prehliadnutý,10.11.2020 9:53
student20,Zobrazené moduly kurzu,10.11.2020 9:53
student20,Zobrazené moduly kurzu,10.11.2020 9:53
student20,Zobrazené moduly kurzu,10.11.2020 9:53
student20,Kurz bol prehliadnutý,10.11.2020 11:01
student20,Kurz bol prehliadnutý,10.11.2020 11:02
student20,Bol zobrazený stav riešenia zadania.,10.11.2020 11:02
student20,Zobrazené moduly kurzu,10.11.2020 11:02
student20,Bol zobrazený formulár pre riešenia zadania.,10.11.2020 11:06
student20,Zobrazené moduly kurzu,10.11.2020 11:06
student20,Bol zobrazený stav riešenia zadania.,10.11.2020 11:06
student20,Zadanie bolo odoslané,10.11.2020 11:06
student20,Používateľ prijal prehlásenie o odovzdanom zadaní.,10.11.2020 11:06
student20,Aktualizované nastavenie splnenie aktivity kurzu,10.11.2020 11:06
student20,Bolo vytvorené riešenie zadania.,10.11.2020 11:06
student20,Súbor bol nahraný,10.11.2020 11:06
student20,Kurz bol prehliadnutý,10.11.2020 11:07
student20,Kurz bol prehliadnutý,30.11.2020 17:03
student20,Zobrazené moduly kurzu,30.11.2020 17:03
student20,Zobrazené moduly kurzu,30.11.2020 17:04
student20,Kurz bol prehliadnutý,30.11.2020 17:04
student20,Zobrazené moduly kurzu,30.11.2020 17:04
student20,Kurz bol prehliadnutý,15.12.2020 1:43
student20,Zobrazené moduly kurzu,15.12.2020 1:43
student20,Kurz bol prehliadnutý,15.12.2020 1:45
student20,Zobrazené moduly kurzu,15.12.2020 1:45
student20,Kurz bol prehliadnutý,15.12.2020 1:46
student20,Aktualizované nastavenie splnenie aktivity kurzu,15.12.2020 14:40
student20,Zobrazené moduly kurzu,15.12.2020 14:40
student20,Kurz bol prehliadnutý,17.12.2020 11:59
student20,Zobrazené moduly kurzu,17.12.2020 12:00
student20,Kurz bol prehliadnutý,17.12.2020 15:40
student20,Zobrazené moduly kurzu,17.12.2020 15:40
student20,Zobrazené moduly kurzu,17.12.2020 15:40
student20,Zobrazené moduly kurzu,17.12.2020 23:49
student20,Kurz bol prehliadnutý,18.12.2020 16:19
student20,Zobrazené moduly kurzu,18.12.2020 16:19
student20,Zobrazené moduly kurzu,19.12.2020 15:01
student20,Zobrazené moduly kurzu,19.12.2020 15:57
student20,Kurz bol prehliadnutý,19.12.2020 16:12
student20,Zobrazené moduly kurzu,19.12.2020 16:12
student20,Bol zobrazený stav riešenia zadania.,19.12.2020 16:12
student20,Zobrazené moduly kurzu,19.12.2020 16:12
student20,Zobrazené moduly kurzu,19.12.2020 16:12
student20,Zobrazené moduly kurzu,19.12.2020 16:27
student20,Bol zobrazený stav riešenia zadania.,19.12.2020 16:27
student20,Kurz bol prehliadnutý,19.12.2020 16:46
student20,Zobrazené moduly kurzu,19.12.2020 16:46
student20,Zobrazené moduly kurzu,19.12.2020 16:46
student20,Kurz bol prehliadnutý,19.12.2020 19:09
student20,Zobrazené moduly kurzu,19.12.2020 19:09
student20,Zobrazené moduly kurzu,20.12.2020 14:23
student20,Zobrazené moduly kurzu,20.12.2020 21:08
student20,Aktualizované nastavenie splnenie aktivity kurzu,20.12.2020 21:32
student20,Zobrazené moduly kurzu,20.12.2020 21:32
student20,Kurz bol prehliadnutý,20.12.2020 21:33
student20,Zobrazené moduly kurzu,20.12.2020 21:33
student20,Kurz bol prehliadnutý,20.12.2020 21:34
student20,Zobrazené moduly kurzu,20.12.2020 21:34
student20,Príspevok prezeraný,20.12.2020 21:36
student20,Práca bola odovzdaná.,20.12.2020 21:36
student20,Príspevok aktualizovaný,20.12.2020 21:36
student20,Príspevok vytvorený,20.12.2020 21:36
student20,Zobrazené moduly kurzu,30.12.2020 23:21
student20,Kurz bol prehliadnutý,30.12.2020 23:22
student20,Zobrazené moduly kurzu,30.12.2020 23:22
student20,Kurz bol prehliadnutý,2.1.2021 11:29
student20,Zobrazené moduly kurzu,2.1.2021 11:29
student20,Kurz bol prehliadnutý,2.1.2021 11:30
student20,Zobrazené moduly kurzu,2.1.2021 20:15
student20,Zobrazené moduly kurzu,2.1.2021 21:26
student20,Zobrazené moduly kurzu,7.1.2021 21:35
student20,Zobrazené moduly kurzu,9.1.2021 12:09
student20,Zobrazené moduly kurzu,9.1.2021 12:34
student20,Príspevok hodnotený,9.1.2021 12:34
student20,Zobrazené moduly kurzu,9.1.2021 17:17
student20,Zobrazené moduly kurzu,9.1.2021 21:22
student20,Zobrazené moduly kurzu,9.1.2021 22:25
student20,Zobrazené moduly kurzu,10.1.2021 21:25
student20,Zobrazené moduly kurzu,10.1.2021 21:48
student20,Príspevok hodnotený,10.1.2021 21:48
student20,Zobrazený používateľský profil,10.1.2021 21:49
student20,Kurz bol prehliadnutý,12.1.2021 19:26
student20,Zobrazené moduly kurzu,12.1.2021 19:26
student20,Kurz bol prehliadnutý,12.1.2021 19:39
student20,Zobrazené moduly kurzu,12.1.2021 19:39
student20,Bol zobrazený stav riešenia zadania.,12.1.2021 19:39
student20,Prístup k testu bol zablokovaný,12.1.2021 19:39
student20,Zobrazené moduly kurzu,12.1.2021 19:39
student20,Kurz bol prehliadnutý,12.1.2021 19:42
student20,Zobrazené moduly kurzu,12.1.2021 19:42
student20,Kurz bol prehliadnutý,12.1.2021 19:43
student20,Prístup k testu bol zablokovaný,12.1.2021 19:58
student20,Zobrazené moduly kurzu,12.1.2021 19:58
student20,Kurz bol prehliadnutý,13.1.2021 12:24
student20,Zobrazené moduly kurzu,13.1.2021 12:24
student20,Kurz bol prehliadnutý,13.1.2021 13:19
student20,Štatistika hodnotenia používateľa zobrazená,13.1.2021 13:19
student20,Zobrazené moduly kurzu,13.1.2021 13:26
student20,Príspevok prezeraný,13.1.2021 13:26
student20,Príspevok prezeraný,13.1.2021 13:40
student20,Kurz bol prehliadnutý,14.1.2021 11:11
student20,Kurz bol prehliadnutý,20.1.2021 13:11
student20,Zobrazené moduly kurzu,20.1.2021 13:11
student20,Aktualizované nastavenie splnenie aktivity kurzu,20.1.2021 13:12
student20,Zobrazené moduly kurzu,20.1.2021 13:12
student20,Kurz bol prehliadnutý,27.1.2021 21:00
student20,Štatistika hodnotenia používateľa zobrazená,27.1.2021 21:01
student20,Prístup k testu bol zablokovaný,27.1.2021 21:02
student20,Zobrazené moduly kurzu,27.1.2021 21:02
student20,Kurz bol prehliadnutý,27.1.2021 21:02
student20,Prístup k testu bol zablokovaný,27.1.2021 21:02
student20,Zobrazené moduly kurzu,27.1.2021 21:02
student20,Prístup k testu bol zablokovaný,27.1.2021 21:03
student20,Zobrazené moduly kurzu,27.1.2021 21:03
student20,Prístup k testu bol zablokovaný,27.1.2021 21:04
student20,Zobrazené moduly kurzu,27.1.2021 21:04
student20,Kurz bol prehliadnutý,27.1.2021 21:12
student20,Prístup k testu bol zablokovaný,27.1.2021 21:12
